open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1700870400000,37706.30,37709.30,37701.70,37703.70,88.114,1700870459999,3322435.02460,1027,27.015,1018583.50870,0
1700870460000,37703.60,37703.70,37699.90,37699.90,73.127,1700870519999,2756978.81060,905,25.211,950474.72760,0
1700870520000,37700,37700,37689.30,37689.30,66.016,1700870579999,2488470.01680,881,21.425,807600.99330,0
1700870580000,37689.30,37689.40,37680,37680,54.277,1700870639999,2045472.68970,861,7.225,272291.91640,0
1700870640000,37680,37698.80,37671.40,37694.70,133.270,1700870699999,5022000.08490,1381,64.694,2437889.17470,0
1700870700000,37694.70,37703.80,37686.80,37700.60,92.800,1700870759999,3498403.32830,1270,63.408,2390358.85440,0
1700870760000,37700.60,37703.70,37685.40,37688.10,71.018,1700870819999,2677009.19400,967,25.539,962708.21130,0
1700870820000,37688.20,37693.80,37683.90,37687.80,61.200,1700870879999,2306464.23570,871,41.272,1555415.22550,0
1700870880000,37687.70,37687.80,37681.20,37687,32.635,1700870939999,1229841.89190,743,17.143,646014.38420,0
1700870940000,37686.90,37706,37686.90,37692.30,116.715,1700870999999,4400136.21840,1239,44.654,1683266.51230,0
1700871000000,37692.30,37692.90,37680.10,37690.30,86.671,1700871059999,3266199.25130,1122,41.107,1549056.47730,0
1700871060000,37690.30,37694.20,37680,37680.10,211.233,1700871119999,7960229.93010,1410,21.798,821444.94550,0
1700871120000,37680.10,37699.80,37679.30,37699,80.374,1700871179999,3029250.49070,996,49.811,1877259.92950,0
1700871180000,37698.90,37699,37695.90,37695.90,46.360,1700871239999,1747684.90500,471,30.083,1134064.95720,0
1700871240000,37695.90,37711,37695.90,37711,78.581,1700871299999,2962973.29130,835,72.782,2744336.93290,0
1700871300000,37711,37715.40,37708.80,37708.80,59.074,1700871359999,2227906.72750,876,39.930,1505918.75960,0
1700871360000,37708.80,37724.70,37703.50,37705.50,226.836,1700871419999,8554582.38160,2006,95.256,3592556.12290,0
1700871420000,37705.50,37717.50,37705.40,37717.50,39.683,1700871479999,1496539.98640,600,21.560,813038.29470,0
1700871480000,37717.50,37728,37717.40,37728,72.029,1700871539999,2717297.66880,1015,63.165,2382906.87260,0
1700871540000,37728,37728.20,37710.80,37712.10,111.816,1700871599999,4217804.42060,1420,57.044,2151733.19800,0
1700871600000,37712.10,37712.40,37695.90,37695.90,40.391,1700871659999,1522927.02520,1123,8.061,303953.38560,0
1700871660000,37695.90,37710,37695.90,37706.60,57.182,1700871719999,2155954.75130,803,40.002,1508126.11620,0
1700871720000,37706.50,37710,37706.10,37706.20,25.135,1700871779999,947790.59360,570,12.434,468855.98330,0
1700871780000,37706.20,37721.10,37706.20,37721.10,27.192,1700871839999,1025469.11580,708,23.516,886835.42900,0
1700871840000,37721,37721.80,37721,37721.70,25.459,1700871899999,960345.29130,543,17.298,652502.91570,0
1700871900000,37721.80,37730,37718,37730,54.778,1700871959999,2066529.78720,819,44.270,1670135.32050,0
1700871960000,37729.90,37733.70,37729.70,37733.70,69.889,1700872019999,2637006.96940,640,63.264,2387032.35820,0
1700872020000,37733.60,37736.90,37722.50,37729.70,99.990,1700872079999,3772572.94410,1087,42.335,1597325.26180,0
1700872080000,37729.70,37732.20,37729.70,37732.10,15.347,1700872139999,579053.35840,400,11.887,448503.86560,0
1700872140000,37732.10,37754.40,37732.10,37752.60,240.807,1700872199999,9089694.78550,1596,221.081,8345087.44040,0
