open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1653350400000,29097.8,29119.0,29082.1,29115.3,317.616,1653350459999,9244200.5917,3923,192.792,5611377.3036,0
1653350460000,29115.3,29143.6,29115.2,29143.5,326.569,1653350519999,9513077.0883,3195,245.124,7140487.6403,0
1653350520000,29143.6,29143.9,29076.1,29078.8,497.424,1653350579999,14481865.8277,3709,234.947,6841301.7624,0
1653350580000,29078.8,29114.8,29040.0,29114.7,613.215,1653350639999,17820880.4352,4640,185.092,5379808.0017,0
1653350640000,29114.8,29158.1,29114.8,29124.9,560.075,1653350699999,16319941.7287,4306,326.537,9515387.1112,0
1653350700000,29124.9,29156.0,29113.2,29149.9,251.218,1653350759999,7321177.7331,2793,158.723,4625602.8024,0
1653350760000,29149.9,29208.9,29148.6,29198.3,951.354,1653350819999,27763717.74773,6492,663.443,19361370.77523,0
1653350820000,29198.2,29213.0,29174.1,29209.8,506.408,1653350879999,14783899.275,3919,289.927,8463749.9404,0
1653350880000,29209.7,29227.8,29168.1,29189.9,318.333,1653350939999,9294905.881,3077,156.787,4578293.3081,0
1653350940000,29190.0,29211.3,29184.0,29208.0,184.03,1653350999999,5373531.2207,1905,114.607,3346551.8987,0
1653351000000,29207.9,29214.1,29175.2,29185.1,279.241,1653351059999,8152046.9651,2508,113.564,3315481.3909,0
1653351060000,29185.2,29204.6,29170.2,29177.0,195.648,1653351119999,5710533.8126,2191,75.735,2210967.4786,0
1653351120000,29177.0,29179.0,29145.1,29159.1,334.47,1653351179999,9752271.349,3107,118.625,3458615.3859,0
1653351180000,29159.0,29167.3,29149.8,29150.5,142.362,1653351239999,4150705.1291,1670,56.061,1634508.9037,0
1653351240000,29150.5,29198.6,29150.5,29193.2,247.678,1653351299999,7227379.7001,2362,172.669,5038602.0003,0
1653351300000,29193.2,29216.7,29179.5,29214.0,152.66,1653351359999,4457420.7678,1802,88.08,2571763.8025,0
1653351360000,29214.0,29239.6,29205.4,29231.0,355.92,1653351419999,10401127.593,2661,241.571,7059699.7293,0
1653351420000,29231.1,29231.1,29209.1,29217.1,224.863,1653351479999,6570491.2978,2279,105.401,3079741.9075,0
1653351480000,29217.2,29228.0,29196.7,29198.3,151.034,1653351539999,4411364.7629,1844,48.971,1430518.3822,0
1653351540000,29198.3,29220.0,29198.3,29201.7,163.626,1653351599999,4779283.3204,1594,84.69,2473621.3912,0
1653351600000,29201.6,29201.7,29193.1,29197.3,98.133,1653351659999,2865263.788,1396,29.862,871923.0211,0
1653351660000,29197.3,29219.7,29197.2,29203.7,83.547,1653351719999,2439889.6601,1329,53.137,1551782.3358,0
1653351720000,29203.7,29203.7,29169.0,29169.2,221.964,1653351779999,6476779.859,2267,50.897,1484965.5458,0
1653351780000,29169.2,29185.0,29169.1,29181.8,119.419,1653351839999,3484238.3659,1440,73.108,2133015.5358,0
1653351840000,29181.7,29189.4,29165.7,29173.5,152.589,1653351899999,4452032.4663,1481,40.667,1186725.7908,0
1653351900000,29173.4,29193.4,29172.0,29193.4,66.908,1653351959999,1952509.7233,1057,37.19,1085300.7807,0
1653351960000,29193.4,29206.7,29187.0,29191.9,81.491,1653352019999,2379128.4995,961,39.484,1152697.1303,0
1653352020000,29191.9,29192.0,29170.1,29178.8,139.11,1653352079999,4059010.1888,1428,52.5,1531978.5209,0
1653352080000,29178.8,29210.5,29178.8,29204.9,133.188,1653352139999,3888978.1347,1739,81.574,2381855.8564,0
1653352140000,29204.8,29211.6,29200.1,29206.2,80.394,1653352199999,2347940.2782,1171,35.082,1024570.2425,0
1653352200000,29206.2,29219.0,29201.2,29215.3,119.567,1653352259999,3492673.7449,1374,55.058,1608366.9057,0
1653352260000,29215.3,29233.3,29209.8,29228.1,163.785,1653352319999,4786515.0413,1918,120.73,3528353.7098,0
1653352320000,29228.1,29228.4,29196.3,29217.7,160.483,1653352379999,4687998.6552,1713,64.787,1892505.9348,0
1653352380000,29217.7,29223.0,29202.9,29209.6,83.017,1653352439999,2425336.0169,1207,54.479,1591673.7921,0
1653352440000,29209.6,29223.2,29204.0,29218.8,79.126,1653352499999,2311637.7453,1146,41.298,1206507.9829,0
