open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683849600000,1793.25,1794.94,1793.02,1794.69,6125.208,1683849659999,10988121.98997,3821,4640.542,8325084.22086,0
1683849660000,1794.70,1794.95,1793.26,1794.84,3686.741,1683849719999,6613921.45812,3410,2403.283,4311431.23213,0
1683849720000,1794.84,1795.28,1793.60,1793.61,3658.936,1683849779999,6566503.13678,2964,1812.497,3253182.33082,0
1683849780000,1793.60,1794.14,1793.12,1793.46,1777.515,1683849839999,3188087.94999,2485,728.545,1306613.83842,0
1683849840000,1793.47,1793.67,1792.78,1793.08,1757.356,1683849899999,3151291.44614,2204,494.452,886655.30813,0
1683849900000,1793.09,1794.00,1792.75,1793.30,2448.265,1683849959999,4390448.69212,2841,974.614,1747792.90482,0
1683849960000,1793.30,1793.30,1792.51,1792.53,1681.818,1683850019999,3015020.98738,1902,509.078,912582.52845,0
1683850020000,1792.53,1793.19,1791.73,1791.74,3375.762,1683850079999,6049961.81244,2645,506.063,907010.64182,0
1683850080000,1791.74,1792.69,1791.73,1792.39,1471.801,1683850139999,2637811.07656,1691,717.387,1285702.64258,0
1683850140000,1792.40,1792.42,1792.03,1792.03,777.003,1683850199999,1392544.27450,1280,298.672,535278.32446,0
1683850200000,1792.04,1792.34,1791.73,1791.74,1248.499,1683850259999,2237246.43948,1654,538.797,965508.07468,0
1683850260000,1791.74,1791.74,1791.46,1791.48,1138.253,1683850319999,2039271.97573,1322,351.864,630380.82778,0
1683850320000,1791.48,1791.89,1791.31,1791.31,838.449,1683850379999,1502124.21141,1143,352.154,630941.32367,0
1683850380000,1791.32,1791.68,1791.30,1791.30,646.548,1683850439999,1158237.73973,965,231.470,414652.09366,0
1683850440000,1791.31,1792.86,1791.08,1792.86,1990.631,1683850499999,3566697.06447,1803,1545.629,2769603.93885,0
1683850500000,1792.86,1795.31,1792.85,1795.12,3492.920,1683850559999,6268746.91200,2792,2326.904,4175799.95871,0
1683850560000,1795.13,1795.13,1792.86,1793.37,2140.153,1683850619999,3839497.74484,1844,652.003,1169175.08351,0
1683850620000,1793.37,1794.02,1791.59,1791.68,1626.457,1683850679999,2916251.67200,1837,336.528,603388.85765,0
1683850680000,1791.69,1792.53,1791.68,1792.24,654.599,1683850739999,1173250.22360,1109,304.678,546040.00783,0
1683850740000,1792.24,1793.83,1792.23,1793.83,815.682,1683850799999,1462636.79147,1233,649.855,1165260.49952,0
1683850800000,1793.83,1794.39,1793.62,1793.63,539.892,1683850859999,968635.80358,1012,247.524,444069.25515,0
1683850860000,1793.63,1793.93,1793.62,1793.77,514.302,1683850919999,922525.70041,840,242.523,435014.30846,0
1683850920000,1793.77,1794.40,1793.76,1794.32,409.358,1683850979999,734417.42910,792,297.043,532899.75306,0
1683850980000,1794.32,1795.92,1794.32,1795.68,2815.685,1683851039999,5054431.78350,1987,1720.040,3087990.05678,0
