open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1692144000000,29188.90,29188.90,29184.60,29184.60,121.858,1692144059999,3556653.44650,906,14.128,412349.52070,0
1692144060000,29184.70,29191.90,29184.60,29190.40,255.776,1692144119999,7465898.30450,1176,177.068,5168415.14900,0
1692144120000,29190.40,29190.40,29189.10,29189.10,55.590,1692144179999,1622654.62810,635,38.394,1120705.78670,0
1692144180000,29189.20,29191.80,29189.10,29191.80,45.291,1692144239999,1322046.79390,655,32.610,951894.66440,0
1692144240000,29191.80,29200.00,29191.70,29200.00,195.863,1692144299999,5718307.46480,1018,191.366,5587010.44230,0
1692144300000,29200.00,29202.50,29199.90,29202.50,40.980,1692144359999,1196644.77570,834,34.760,1015018.37030,0
1692144360000,29202.50,29207.90,29202.40,29207.80,75.513,1692144419999,2205443.80350,876,62.803,1834229.45950,0
1692144420000,29207.90,29208.40,29207.80,29208.40,120.931,1692144479999,3532140.26480,645,106.857,3121069.57710,0
1692144480000,29208.30,29210.90,29208.30,29210.80,49.832,1692144539999,1455553.69530,763,39.609,1156949.12330,0
1692144540000,29210.90,29211.10,29210.80,29211.10,40.245,1692144599999,1175598.66460,462,29.104,850158.94340,0
1692144600000,29211.10,29211.10,29211.00,29211.10,27.985,1692144659999,817471.98470,426,21.497,627951.01670,0
1692144660000,29211.10,29212.50,29211.00,29212.50,29.996,1692144719999,876227.48880,748,23.771,694385.67170,0
1692144720000,29212.50,29213.70,29212.40,29213.60,32.304,1692144779999,943695.12870,646,25.835,754717.69030,0
1692144780000,29213.70,29219.10,29213.70,29217.30,120.898,1692144839999,3532264.47200,1108,79.473,2321910.42070,0
1692144840000,29217.30,29219.10,29217.20,29219.10,42.178,1692144899999,1232326.75160,593,28.222,824571.47100,0
1692144900000,29219.10,29220.90,29219.00,29220.80,74.810,1692144959999,2185951.72170,793,59.171,1728981.15450,0
1692144960000,29220.80,29221.90,29220.80,29221.90,39.430,1692145019999,1152181.32180,687,28.954,846064.22100,0
1692145020000,29221.90,29228.90,29221.90,29227.10,132.096,1692145079999,3860738.44090,1364,61.711,1803542.55960,0
1692145080000,29227.10,29227.10,29227.00,29227.00,67.577,1692145139999,1975077.04360,504,40.646,1187964.70660,0
1692145140000,29227.10,29227.10,29227.00,29227.10,30.484,1692145199999,890957.43480,356,15.668,457930.20280,0
1692145200000,29227.00,29227.10,29224.00,29224.00,164.008,1692145259999,4793161.62280,808,41.957,1226217.49190,0
1692145260000,29224.10,29224.10,29221.70,29221.70,110.075,1692145319999,3216763.03090,563,20.400,596158.99230,0
1692145320000,29221.80,29221.80,29221.70,29221.70,28.081,1692145379999,820575.43700,336,8.793,256947.28740,0
1692145380000,29221.70,29221.80,29214.20,29214.20,215.961,1692145439999,6310288.38710,833,25.399,742156.52640,0
1692145440000,29214.20,29214.30,29204.80,29204.90,74.284,1692145499999,2169733.21390,1008,10.761,314298.95920,0
1692145500000,29204.80,29204.90,29204.30,29204.40,41.647,1692145559999,1216280.03080,352,20.166,588936.27740,0
1692145560000,29204.40,29204.40,29202.60,29202.60,43.438,1692145619999,1268540.32570,440,8.808,257220.06930,0
1692145620000,29202.60,29202.70,29202.60,29202.60,55.056,1692145679999,1607781.27020,343,29.246,854062.16420,0
1692145680000,29202.60,29202.70,29202.60,29202.60,35.269,1692145739999,1029949.03430,385,25.349,740259.24230,0
1692145740000,29202.70,29202.70,29202.40,29202.40,83.700,1692145799999,2444250.92460,503,47.196,1378241.57890,0
1692145800000,29202.50,29202.50,29202.40,29202.50,11.239,1692145859999,328206.58180,243,8.082,236014.60500,0
1692145860000,29202.40,29202.50,29202.40,29202.50,20.860,1692145919999,609162.86330,328,7.993,233415.58250,0
1692145920000,29202.50,29202.50,29202.40,29202.40,18.393,1692145979999,537121.22760,139,14.844,433481.91000,0
1692145980000,29202.50,29205.90,29202.00,29205.90,355.320,1692146039999,10376260.79310,838,251.877,7355481.32760,0
1692146040000,29205.90,29205.90,29204.30,29204.30,36.301,1692146099999,1060182.51630,352,13.613,397566.50970,0
1692146100000,29204.40,29204.40,29202.30,29202.40,42.592,1692146159999,1243792.91480,496,2.938,85797.01760,0
1692146160000,29202.40,29202.40,29200.30,29200.30,150.672,1692146219999,4399929.16450,483,36.863,1076478.97170,0
1692146220000,29200.30,29200.40,29198.10,29198.10,189.998,1692146279999,5547908.24250,615,5.893,172077.03650,0
1692146280000,29198.10,29198.20,29196.50,29196.50,68.171,1692146339999,1990386.03250,498,8.021,234189.47510,0
1692146340000,29196.60,29196.60,29193.00,29194.70,146.545,1692146399999,4278168.75890,863,98.500,2875534.21130,0
1692146400000,29194.70,29194.70,29193.00,29193.00,51.623,1692146459999,1507056.89370,462,17.465,509862.20370,0
1692146460000,29193.00,29193.90,29193.00,29193.80,85.146,1692146519999,2485681.69770,689,61.616,1798767.79820,0
1692146520000,29193.90,29194.70,29193.80,29194.60,45.948,1692146579999,1341422.75920,555,28.417,829616.08500,0
1692146580000,29194.70,29194.70,29194.60,29194.60,30.380,1692146639999,886932.88180,294,9.338,272620.10860,0
1692146640000,29194.60,29194.70,29193.00,29193.10,53.188,1692146699999,1552782.44070,541,16.930,494254.11800,0
1692146700000,29193.00,29193.10,29193.00,29193.00,46.389,1692146759999,1354235.99900,347,19.220,561091.38200,0
1692146760000,29193.00,29194.60,29193.00,29194.60,51.141,1692146819999,1493008.77530,517,36.149,1055326.16780,0
1692146820000,29194.60,29208.00,29194.50,29207.90,193.366,1692146879999,5646012.38110,1081,187.430,5472671.35870,0
1692146880000,29208.00,29216.70,29207.90,29216.70,59.059,1692146939999,1725213.80010,1126,54.323,1586878.30740,0
1692146940000,29216.70,29231.30,29216.60,29231.20,251.445,1692146999999,7348647.34840,1653,220.325,6439105.04220,0
1692147000000,29231.30,29239.10,29227.20,29229.20,458.132,1692147059999,13393017.14480,2579,361.820,10577326.55720,0
1692147060000,29229.20,29231.60,29229.20,29231.50,66.634,1692147119999,1947711.56650,802,55.868,1633019.14950,0
1692147120000,29231.60,29244.50,29231.50,29244.50,239.889,1692147179999,7014044.83360,2060,204.509,5979598.85070,0
1692147180000,29244.50,29257.40,29231.60,29231.60,531.510,1692147239999,15546107.44670,3665,335.363,9809500.48830,0
1692147240000,29231.60,29231.70,29230.20,29230.30,39.207,1692147299999,1146032.15650,559,6.480,189412.86900,0
1692147300000,29230.30,29230.30,29228.30,29228.30,52.556,1692147359999,1536152.99000,696,28.447,831469.35990,0
1692147360000,29228.30,29228.40,29227.00,29227.10,27.506,1692147419999,803938.12810,557,11.056,323138.29150,0
1692147420000,29227.10,29227.10,29219.60,29219.60,95.434,1692147479999,2789086.87870,837,10.340,302206.59210,0
1692147480000,29219.60,29219.70,29214.90,29214.90,53.331,1692147539999,1558145.37550,712,4.276,124926.01150,0
1692147540000,29215.00,29215.00,29214.90,29214.90,19.906,1692147599999,581552.18120,256,3.818,111542.87000,0
1692147600000,29214.90,29218.30,29214.90,29218.20,107.815,1692147659999,3149985.40550,763,86.806,2536171.57850,0
1692147660000,29218.30,29218.30,29214.80,29214.80,53.138,1692147719999,1552452.40120,709,13.593,397120.73790,0
1692147720000,29214.90,29214.90,29203.60,29209.60,305.564,1692147779999,8924447.54160,1663,71.173,2078601.76910,0
1692147780000,29209.70,29209.70,29209.60,29209.70,18.923,1692147839999,552734.13940,283,8.786,256636.42420,0
1692147840000,29209.60,29209.70,29204.80,29204.90,37.808,1692147899999,1104262.09310,504,9.424,275231.35040,0
1692147900000,29204.90,29204.90,29200.80,29200.90,68.830,1692147959999,2010035.07830,558,8.888,259545.03650,0
1692147960000,29200.90,29206.20,29200.00,29202.90,76.518,1692148019999,2234522.10830,1076,34.270,1000768.34570,0
