open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1648944000000,3443.06,3448.13,3442.49,3447.39,1299.189,1648944059999,4476469.06574,1795,852.598,2937796.54369,0
1648944060000,3447.38,3448.74,3446.48,3447.54,638.913,1648944119999,2202662.44614,1215,350.490,1208297.97331,0
1648944120000,3447.59,3448.34,3439.85,3445.68,2839.991,1648944179999,9781241.59281,2484,802.964,2765667.37549,0
1648944180000,3445.68,3447.63,3443.18,3446.62,1262.150,1648944239999,4348348.34138,1497,922.239,3177421.80781,0
1648944240000,3446.62,3455.86,3446.62,3454.99,3092.900,1648944299999,10675417.64040,2700,2438.728,8417226.59468,0
1648944300000,3454.88,3457.03,3450.65,3451.99,1423.975,1648944359999,4918564.85771,1823,683.731,2361501.91079,0
1648944360000,3451.98,3453.05,3448.90,3453.05,1330.340,1648944419999,4590670.50723,1545,819.522,2828276.59552,0
1648944420000,3453.05,3459.37,3452.76,3458.19,3218.125,1648944479999,11123956.46813,2467,2073.974,7168770.03206,0
1648944480000,3458.20,3458.20,3452.96,3456.75,857.277,1648944539999,2962318.09033,1295,320.823,1108659.82192,0
1648944540000,3456.75,3457.34,3453.30,3453.80,773.778,1648944599999,2673212.31169,1178,357.709,1235898.63556,0
1648944600000,3453.80,3455.86,3452.00,3452.26,390.992,1648944659999,1350455.88265,778,178.634,616999.04473,0
1648944660000,3452.26,3452.27,3448.05,3449.55,975.621,1648944719999,3365760.07411,1171,193.486,667486.12766,0
1648944720000,3449.55,3452.23,3449.54,3452.11,353.283,1648944779999,1219090.16319,873,237.536,819694.91484,0
1648944780000,3452.11,3453.22,3450.95,3453.22,458.928,1648944839999,1584356.78211,826,359.218,1240117.70121,0
1648944840000,3453.22,3455.37,3453.22,3454.58,545.125,1648944899999,1883060.01473,918,405.236,1399792.90212,0
1648944900000,3454.59,3456.39,3453.24,3454.99,670.366,1648944959999,2316052.75447,962,360.980,1247188.00722,0
1648944960000,3454.99,3456.06,3452.24,3452.32,402.620,1648945019999,1390798.37986,734,152.490,526804.92368,0
1648945020000,3452.32,3452.96,3451.26,3452.40,616.737,1648945079999,2129066.44343,812,274.156,946463.12575,0
1648945080000,3452.40,3455.03,3452.39,3455.02,364.619,1648945139999,1259182.96391,580,291.918,1008123.24048,0
1648945140000,3455.03,3456.56,3454.16,3456.47,364.376,1648945199999,1259078.46950,662,326.659,1128766.11413,0
1648945200000,3456.48,3462.71,3456.48,3461.99,2371.349,1648945259999,8205170.61774,2676,1494.656,5171380.95314,0
1648945260000,3461.98,3463.23,3458.35,3460.28,747.877,1648945319999,2588421.59071,1273,329.194,1139423.74287,0
1648945320000,3460.29,3460.29,3457.51,3458.50,680.235,1648945379999,2352650.17222,1094,257.951,892116.57782,0
1648945380000,3458.51,3460.99,3458.17,3460.50,200.201,1648945439999,692626.76268,723,116.933,404525.53274,0
1648945440000,3460.49,3460.49,3455.88,3456.19,267.757,1648945499999,925874.26434,843,101.407,350612.06802,0
1648945500000,3456.27,3459.17,3454.76,3459.17,422.074,1648945559999,1458920.44744,1007,178.521,617158.08211,0
1648945560000,3459.16,3459.16,3455.37,3455.95,222.574,1648945619999,769432.98348,704,75.410,260653.53571,0
1648945620000,3455.96,3456.82,3454.81,3456.22,462.189,1648945679999,1597255.10299,718,177.247,612516.28038,0
1648945680000,3456.22,3456.94,3455.80,3456.54,137.268,1648945739999,474436.87456,410,65.654,226917.73995,0
