open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1698710400000,34483.80,34491.50,34468.10,34476.40,221.286,1698710459999,7629516.15210,1939,46.660,1608803.62820,0
1698710460000,34476.40,34485,34465.50,34485,128.087,1698710519999,4415500.83540,2086,61.564,2122303.08500,0
1698710520000,34484.90,34492,34483.20,34484.80,60.460,1698710579999,2085117.95090,1049,38.607,1331460.32240,0
1698710580000,34484.80,34484.90,34460,34469.40,212.660,1698710639999,7329704.41770,2530,79.501,2740001.81290,0
1698710640000,34469.40,34479.50,34469.40,34475,56.091,1698710699999,1933650.54290,1193,33.799,1165143.82560,0
1698710700000,34475,34483.10,34473.50,34479.20,88.551,1698710759999,3053036.71970,1195,40.463,1395072.36080,0
1698710760000,34479.10,34479.20,34459.50,34471.80,179.200,1698710819999,6176610.04750,2004,78.874,2718491.17400,0
1698710820000,34471.50,34471.50,34455,34455.10,166.121,1698710879999,5725076.98810,1333,49.682,1712277.02840,0
1698710880000,34455,34482,34455,34477.30,185.865,1698710939999,6406741.97300,2258,108.831,3751146.74160,0
1698710940000,34477.30,34490.20,34477.20,34490.20,57.944,1698710999999,1998128.75030,831,50.101,1727703.37780,0
1698711000000,34490.20,34502.20,34487.40,34502.20,139.282,1698711059999,4804534.35060,1291,85.284,2941941.97420,0
1698711060000,34502.20,34502.20,34491,34501.80,100.781,1698711119999,3476828.99420,1162,33.708,1162869.79900,0
1698711120000,34501.80,34512.20,34501.70,34512.20,86.368,1698711179999,2980394.17860,1199,76.235,2630733.90570,0
1698711180000,34512.20,34521.30,34502.40,34512,150.935,1698711239999,5209356.41530,1882,101.365,3498562.57570,0
1698711240000,34512,34528.60,34512,34526,109.892,1698711299999,3793670.97290,1667,75.699,2613278.81700,0
1698711300000,34526,34538.10,34525.90,34538.10,113.173,1698711359999,3908019.78130,1701,90.505,3125311.82840,0
1698711360000,34538,34549.70,34538,34549.70,157.320,1698711419999,5434517.11440,1913,90.620,3130391.91970,0
1698711420000,34549.70,34549.70,34541.20,34541.60,170.955,1698711479999,5906061.08210,1246,50.455,1743102.86430,0
1698711480000,34541.70,34550,34540.30,34544.40,159.342,1698711539999,5504819.24450,1343,74.114,2560465.76500,0
1698711540000,34544.40,34544.50,34536.90,34536.90,69.077,1698711599999,2386032.35210,1012,26.545,916901.51090,0
1698711600000,34536.90,34541.10,34536.90,34540.10,43.446,1698711659999,1500633.01340,691,28.551,986149.34460,0
1698711660000,34540,34540.10,34495,34499.70,249.906,1698711719999,8625525.29230,3245,51.720,1784849.66720,0
1698711720000,34499.80,34508.20,34499.80,34503.10,75.311,1698711779999,2598558.00270,1377,50.487,1741998.43120,0
1698711780000,34503,34520.30,34503,34506.40,86.488,1698711839999,2984862.46120,1470,45.747,1578701.68870,0
1698711840000,34506.40,34520,34506.40,34520,62.037,1698711899999,2140997.00600,1031,44.121,1522706.63080,0
1698711900000,34520,34527,34509.40,34509.40,78.171,1698711959999,2698119.41860,1658,45.013,1553609.81700,0
1698711960000,34509.40,34525.50,34509.40,34525.50,78.689,1698712019999,2716303.17060,1237,50.024,1726759.39840,0
1698712020000,34525.40,34525.40,34506.10,34516,59.786,1698712079999,2063584.64730,1550,32.523,1122538.36790,0
1698712080000,34515.90,34524.50,34515.90,34520.80,51.403,1698712139999,1774452.07160,930,43.406,1498386.77620,0
1698712140000,34520.80,34527.70,34520.70,34527.70,36.805,1698712199999,1270617.15940,855,28.756,992740.26590,0
1698712200000,34527.60,34539.30,34527.60,34537.60,89.907,1698712259999,3104867.16830,1555,72.864,2516249.23000,0
1698712260000,34537.60,34543.40,34532.20,34532.90,71.359,1698712319999,2464583.03900,1343,46.810,1616698.02950,0
1698712320000,34532.90,34533,34522.20,34529.60,67.001,1698712379999,2313440.33830,1173,37.388,1290917.27620,0
1698712380000,34529.50,34535.10,34516.70,34535.10,40.077,1698712439999,1383634.92830,1219,14.967,516736.33180,0
1698712440000,34535.30,34550,34535.30,34550,107.437,1698712499999,3711415.01530,1752,73.230,2529737.91660,0
1698712500000,34549.90,34564.40,34549.90,34564.40,231.564,1698712559999,8001903.44990,1817,206.335,7129961.75470,0
1698712560000,34564.40,34568.40,34560.10,34562.80,142.770,1698712619999,4934801.95830,1645,82.514,2852070.44570,0
1698712620000,34562.70,34570,34561.20,34570,95.850,1698712679999,3313147.74460,1486,68.277,2360063.15930,0
1698712680000,34570,34574.70,34564.60,34568.30,217.958,1698712739999,7535092.17810,1535,102.231,3534202.50040,0
1698712740000,34568.40,34577.80,34562.70,34574.40,156.024,1698712799999,5394012.28130,1925,103.290,3571006.94530,0
1698712800000,34574.50,34589,34574.40,34589,214.256,1698712859999,7409685.14440,2115,173.823,6011340.11160,0
1698712860000,34589,34611.20,34588.90,34601,516.228,1698712919999,17860301.11140,4811,355.492,12299305.32340,0
1698712920000,34601.10,34620.70,34599.50,34613.10,255.861,1698712979999,8855932.16046,2797,159.031,5504541.54486,0
1698712980000,34613,34618.50,34592.20,34615.30,192.370,1698713039999,6657203.23310,3084,82.919,2869596.39640,0
1698713040000,34615.20,34615.20,34583.20,34594.10,191.398,1698713099999,6621468.45380,2363,64.748,2239751.80630,0
1698713100000,34594.10,34595.80,34566.10,34595.60,250.461,1698713159999,8660421.75650,3390,116.956,4044118.42150,0
1698713160000,34595.60,34595.60,34582.50,34586.50,108.588,1698713219999,3756165.06440,1793,46.538,1609691.30360,0
1698713220000,34586.50,34586.50,34570.60,34573.10,121.619,1698713279999,4205003.71930,1735,26.636,920909.41800,0
1698713280000,34573.20,34581.70,34573.10,34578.70,52.386,1698713339999,1811388.57540,1085,35.146,1215266.68410,0
1698713340000,34578.70,34593.50,34573.10,34582.80,166.839,1698713399999,5769569.29460,2011,92.067,3183578.39570,0
1698713400000,34582.80,34586.70,34574.40,34586.60,59.409,1698713459999,2054237.32430,1224,34.739,1201227.57560,0
1698713460000,34586.70,34588,34586.60,34588,30.549,1698713519999,1056593.62170,511,24.736,855541.22710,0
1698713520000,34587.90,34588,34583.40,34583.50,37.767,1698713579999,1306233.11170,623,9.295,321476.75290,0
1698713580000,34583.50,34583.50,34483.60,34523.50,1100.888,1698713639999,38001160.44450,8161,275.725,9515833.72360,0
1698713640000,34523.40,34526.20,34489,34490.40,351.676,1698713699999,12134068.26570,4338,107.938,3724227.42850,0
1698713700000,34490.50,34517.70,34490.50,34513.50,301.495,1698713759999,10403595.58840,3777,168.433,5811940.07640,0
1698713760000,34513.40,34536.60,34505.30,34531.10,124.716,1698713819999,4305374.74670,2099,78.811,2720919.35710,0
1698713820000,34531.20,34531.20,34515.70,34523.60,65.103,1698713879999,2247547.76450,1243,28.761,992876.80200,0
1698713880000,34523.60,34533.60,34516.20,34533.50,104.480,1698713939999,3606667.55520,1211,61.822,2134076.34740,0
1698713940000,34533.60,34541.20,34525.50,34525.50,100.415,1698713999999,3467965.21340,1785,50.214,1734228.24860,0
1698714000000,34525.50,34544.20,34525.40,34544.20,62.974,1698714059999,2174945.47030,1226,52.431,1810810.77580,0
1698714060000,34544.20,34551.60,34544.10,34550.50,83.331,1698714119999,2879005.59570,1312,50.550,1746404.62390,0
1698714120000,34550.40,34552.70,34530,34530.70,86.179,1698714179999,2976788.84140,1659,38.871,1342735.27490,0
1698714180000,34530.60,34530.60,34507.10,34507.10,166.300,1698714239999,5740480.59850,1762,12.113,418126.04740,0
1698714240000,34507.10,34507.20,34496.10,34504.80,155.333,1698714299999,5359158.73010,1839,58.312,2011876.90140,0
1698714300000,34505.10,34510,34490.30,34503.90,188.405,1698714359999,6499700.31170,2351,69.643,2402627.08670,0
1698714360000,34504,34515.60,34503.90,34512.90,100.391,1698714419999,3464588.83870,1246,76.402,2636682.09440,0
1698714420000,34513,34513,34493.70,34499.30,179.153,1698714479999,6180946.29590,1947,59.001,2035331.09420,0
1698714480000,34499.40,34499.50,34494.30,34495.20,111.920,1698714539999,3860903.35720,1333,56.967,1965131.97020,0
1698714540000,34495.10,34495.20,34482.40,34482.40,155.898,1698714599999,5376597.20340,1461,22.845,787871.04450,0
1698714600000,34482.40,34495.30,34480.30,34489.30,213.729,1698714659999,7370612.50020,2346,92.590,3192966.95590,0
1698714660000,34489.40,34494,34486.20,34494,73.596,1698714719999,2538217.74290,1111,42.520,1466449.15690,0
1698714720000,34494,34494.70,34481.20,34481.20,191.450,1698714779999,6602921.54770,1139,10.899,375854.62080,0
1698714780000,34481.30,34481.30,34462.30,34465,169.674,1698714839999,5848857.82610,2341,43.223,1489833.00690,0
1698714840000,34464.90,34474,34461.60,34473.90,124.996,1698714899999,4308006.39690,1539,58.741,2024506.03180,0
1698714900000,34474,34487.80,34463.10,34463.10,124.790,1698714959999,4302103.77380,2242,61.831,2131707.92370,0
1698714960000,34463.20,34467.40,34407.10,34426.50,772.904,1698715019999,26617326.14040,6322,179.618,6185561.54380,0
1698715020000,34426.50,34451.90,34400.20,34444.50,562.607,1698715079999,19366223.34550,6777,246.549,8487391.01220,0
1698715080000,34444.50,34455.10,34440,34442.40,181.480,1698715139999,6251551.15540,2255,92.947,3201742.84240,0
1698715140000,34442.30,34462.50,34431.60,34462.40,217.018,1698715199999,7475561.14060,2450,156.093,5377172.62100,0
1698715200000,34462.40,34462.90,34443.90,34448,108.230,1698715259999,3729196.68820,1904,38.530,1327514.88320,0
1698715260000,34448.10,34450.10,34444.50,34446.10,62.230,1698715319999,2143717.27260,1101,25.652,883641.11910,0
1698715320000,34446.10,34460.10,34445.20,34455.20,82.422,1698715379999,2839556.96280,1237,51.837,1785824.39580,0
1698715380000,34455.10,34458,34452,34452,51.117,1698715439999,1761300.81000,776,19.564,674111.27980,0
1698715440000,34452,34452.10,34440.70,34440.70,127.686,1698715499999,4398488.93040,1154,17.039,586848.35130,0
1698715500000,34440.80,34440.80,34425,34425.10,57.736,1698715559999,1988236.42470,1067,9.819,338122.01330,0
1698715560000,34425.10,34443.50,34424,34433.10,90.504,1698715619999,3116190.57530,1786,50.739,1746964.71680,0
1698715620000,34433.20,34450,34427.70,34444.10,61.971,1698715679999,2134245.52450,1547,36.817,1267942.76930,0
1698715680000,34444.10,34448.60,34444.10,34448.50,33.871,1698715739999,1166746.12220,649,29.372,1011772.65340,0
1698715740000,34448.50,34460.70,34448.50,34460.70,82.089,1698715799999,2828380.84650,1430,55.721,1919799.29320,0
1698715800000,34460.70,34460.70,34435.20,34439.10,96.108,1698715859999,3310867.18210,1873,20.008,689253.12840,0
1698715860000,34439.10,34452,34439.10,34445,59.574,1698715919999,2052081.25450,1588,27.904,961111.57220,0
1698715920000,34445,34451.70,34445,34448.50,47.861,1698715979999,1648692.08380,850,27.901,961113.56480,0
1698715980000,34448.50,34448.60,34440.40,34441.20,113.203,1698716039999,3899317.09530,1451,16.471,567330.14090,0
1698716040000,34441.20,34447.10,34436.90,34447.10,56.092,1698716099999,1931877.63810,1007,22.654,780237.45540,0
1698716100000,34447.10,34454.10,34447,34454.10,30.884,1698716159999,1063933.20870,645,22.924,789729.14820,0
1698716160000,34454.10,34462.60,34454,34454.90,74.964,1698716219999,2583202.33160,1142,43.717,1506420.28420,0
1698716220000,34454.90,34458,34454.80,34455,32.704,1698716279999,1126837.83280,589,13.984,481822.61180,0
1698716280000,34455,34461.30,34453.50,34458,112.556,1698716339999,3878451.86660,1320,57.137,1968830.21370,0
1698716340000,34458,34472.30,34458,34469.50,120.566,1698716399999,4155580.65160,1392,70.465,2428662.19880,0
1698716400000,34469.40,34474,34456.70,34473.90,56.386,1698716459999,1943325.42270,1294,28.914,996538.07810,0
1698716460000,34473.90,34474,34460.40,34460.50,46.642,1698716519999,1607664.11670,897,10.378,357719.49610,0
1698716520000,34460.50,34460.50,34450.20,34455.20,44.317,1698716579999,1526832.53270,898,14.828,510848.60850,0
1698716580000,34455.20,34464.10,34455.20,34464,44.368,1698716639999,1528914.78760,760,28.890,995511.74880,0
1698716640000,34464.10,34474,34464,34474,44.133,1698716699999,1521185.40770,885,39.189,1350788.09570,0
1698716700000,34474,34474,34464.60,34464.60,94.810,1698716759999,3268287.83630,836,29.858,1029229.05870,0
1698716760000,34464.60,34473.80,34464.60,34473.80,26.030,1698716819999,897246.14310,896,22.419,772780.48520,0
1698716820000,34473.80,34475,34473.60,34474.10,111.370,1698716879999,3839409.96430,696,88.785,3060807.28560,0
1698716880000,34474.10,34474.10,34465.20,34468,49.712,1698716939999,1713596.20230,653,12.863,443374.36500,0
1698716940000,34467.90,34470.80,34453.80,34453.80,52.639,1698716999999,1814103.31140,1093,7.694,265179.94020,0
1698717000000,34453.80,34455.20,34448.60,34455.10,38.689,1698717059999,1332906.05000,997,17.022,586434.71410,0
1698717060000,34455.10,34470.30,34455.10,34470.30,54.080,1698717119999,1863707.25660,971,33.205,1144264.94070,0
1698717120000,34470.30,34470.50,34461.40,34470.50,69.005,1698717179999,2378429.49730,1220,46.269,1594779.10610,0
1698717180000,34470.40,34473.90,34465.40,34471,51.777,1698717239999,1784824.53230,861,26.458,912027.84140,0
1698717240000,34471,34471,34462.20,34471,54.017,1698717299999,1861868.69760,946,33.370,1150197.86420,0
1698717300000,34471,34471,34465.80,34465.80,41.846,1698717359999,1442394.66180,576,17.848,615209.50070,0
1698717360000,34465.80,34465.90,34460,34460,35.388,1698717419999,1219591.63130,684,4.497,154980.26090,0
1698717420000,34460,34463.40,34460,34463.30,49.458,1698717479999,1704391.72730,492,30.498,1050977.31160,0
