open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1643846400000,36892.05,36922.55,36857.46,36879.11,420.916,1643846459999,15525947.89125,2711,133.353,4919282.55133,0
1643846460000,36879.12,36969.23,36878.32,36959.1,322.249,1643846519999,11901646.65164,2907,195.311,7213033.59128,0
1643846520000,36959.11,36961.34,36868.83,36892.45,320.597,1643846579999,11833187.15603,3159,118.85,4387220.02023,0
1643846580000,36892.45,36894.02,36837.0,36837.01,213.81,1643846639999,7880355.23195,2103,89.915,3313903.70443,0
1643846640000,36837.01,36891.17,36821.96,36827.3,201.802,1643846699999,7435992.28141,2040,94.317,3476157.05052,0
1643846700000,36828.61,36881.37,36821.97,36866.16,169.762,1643846759999,6255403.59447,1754,116.01,4274919.97016,0
1643846760000,36867.75,36870.7,36786.25,36786.98,467.875,1643846819999,17224499.38953,3421,186.796,6876863.7889,0
1643846820000,36786.98,36828.99,36754.62,36809.42,614.469,1643846879999,22600536.6281,5239,295.993,10887733.72059,0
1643846880000,36809.42,36849.1,36797.58,36821.64,165.354,1643846939999,6088451.05761,1834,101.963,3754386.84952,0
1643846940000,36821.64,36873.01,36807.28,36866.33,159.219,1643846999999,5865181.62261,1832,111.602,4111225.99797,0
1643847000000,36866.23,36967.17,36863.15,36944.7,547.385,1643847059999,20214181.16248,4827,378.486,13976684.28544,0
1643847060000,36944.7,36952.37,36892.22,36939.84,226.231,1643847119999,8354384.14644,2384,100.985,3729343.41422,0
1643847120000,36939.84,36949.77,36919.13,36925.12,149.003,1643847179999,5503806.36732,1654,86.624,3199616.70528,0
1643847180000,36925.12,36959.99,36922.79,36935.01,101.345,1643847239999,3743888.32996,1366,55.692,2057377.65135,0
1643847240000,36935.01,36962.85,36933.26,36962.83,130.207,1643847299999,4811321.09197,1575,66.542,2458762.35443,0
1643847300000,36959.0,36979.98,36949.17,36953.71,268.159,1643847359999,9911800.73128,2373,170.416,6299018.12603,0
1643847360000,36953.71,36965.17,36933.32,36950.0,104.742,1643847419999,3870205.10792,1443,35.732,1320403.15994,0
1643847420000,36950.0,36999.0,36950.0,36998.99,297.033,1643847479999,10984850.64276,2407,220.581,8157797.40498,0
1643847480000,36998.99,37013.23,36926.95,36933.2,319.1,1643847539999,11802369.59165,3193,182.222,6741194.9938,0
1643847540000,36933.19,36939.68,36858.23,36858.24,358.292,1643847599999,13220212.13431,3138,88.636,3270019.39399,0
1643847600000,36858.24,36860.03,36796.35,36827.14,472.806,1643847659999,17407499.58264,3756,187.207,6892342.08319,0
1643847660000,36827.14,36829.42,36782.94,36792.07,223.288,1643847719999,8217421.73381,2424,87.644,3225529.03443,0
1643847720000,36792.08,36903.55,36792.07,36854.56,353.604,1643847779999,13034473.98787,3357,257.476,9490491.72254,0
1643847780000,36854.56,36906.07,36848.66,36893.56,120.451,1643847839999,4442133.89924,1719,55.121,2032968.83615,0
1643847840000,36893.57,36933.4,36893.56,36927.3,206.987,1643847899999,7640989.41199,2026,101.472,3745818.77921,0
1643847900000,36927.3,36962.26,36916.04,36929.81,198.61,1643847959999,7336678.68021,2260,116.519,4304391.49391,0
1643847960000,36929.8,36970.06,36929.8,36946.37,159.827,1643848019999,5906134.54318,1570,95.479,3528569.68224,0
1643848020000,36946.6,36956.71,36928.21,36932.4,92.68,1643848079999,3423883.95436,1220,43.804,1618236.65333,0
1643848080000,36932.4,36955.0,36931.48,36949.48,65.376,1643848139999,2415262.64117,902,40.401,1492582.42082,0
1643848140000,36946.85,36974.17,36941.84,36967.85,79.177,1643848199999,2926364.18773,1009,50.543,1868105.2,0
1643848200000,36966.15,37036.27,36962.59,37020.84,452.973,1643848259999,16763302.69391,3825,352.141,13031615.71679,0
1643848260000,37020.83,37040.0,36965.18,36981.85,255.012,1643848319999,9436183.63311,2440,75.489,2794047.38516,0
1643848320000,36981.86,36983.83,36925.12,36925.16,138.012,1643848379999,5099795.75306,1655,46.901,1733122.43365,0
1643848380000,36925.15,36925.16,36880.0,36899.73,240.646,1643848439999,8879173.2724,2403,100.21,3697130.52122,0
1643848440000,36899.73,36913.96,36884.47,36910.18,163.144,1643848499999,6019355.13274,1739,105.898,3907282.11032,0
1643848500000,36910.18,36944.31,36895.33,36927.38,95.352,1643848559999,3519860.48402,1336,55.153,2036023.23878,0
1643848560000,36927.64,36994.84,36918.95,36985.42,164.997,1643848619999,6101141.50298,1754,119.514,4419246.90834,0
1643848620000,36985.42,37002.71,36956.04,36968.98,107.18,1643848679999,3963893.05887,1406,44.317,1639228.84361,0
1643848680000,36968.97,36969.84,36929.23,36944.88,85.398,1643848739999,3155023.80326,1023,38.673,1428773.7748,0
1643848740000,36944.88,36972.64,36880.0,36903.86,426.365,1643848799999,15735579.1765,2854,100.675,3715567.38637,0
1643848800000,36903.86,36919.85,36883.76,36897.06,79.231,1643848859999,2923762.57466,1146,40.121,1480506.11481,0
1643848860000,36897.07,36903.59,36860.88,36876.36,196.692,1643848919999,7253158.98923,1867,68.627,2530920.32644,0
1643848920000,36876.37,36917.84,36874.29,36887.17,120.61,1643848979999,4450021.4781,1369,61.006,2250895.19318,0
1643848980000,36883.02,36909.1,36870.0,36907.12,72.508,1643849039999,2674287.58761,1016,45.897,1692809.67449,0
1643849040000,36907.11,36907.11,36870.0,36877.06,85.295,1643849099999,3146107.41597,1054,51.497,1899326.53053,0
1643849100000,36877.06,36885.2,36859.63,36862.9,150.029,1643849159999,5531273.73004,1293,51.583,1901816.07666,0
1643849160000,36862.91,36884.0,36847.13,36847.13,102.922,1643849219999,3794464.92757,1196,55.073,2030542.8315,0
1643849220000,36852.3,36857.55,36832.0,36842.85,184.249,1643849279999,6788314.87335,1680,72.255,2662212.17839,0
1643849280000,36842.85,36867.39,36842.85,36861.02,86.855,1643849339999,3201202.38947,1030,64.504,2377447.16495,0
1643849340000,36861.02,36883.53,36847.0,36883.52,72.73,1643849399999,2681173.72783,1022,47.24,1741542.65336,0
1643849400000,36883.52,36883.52,36853.36,36871.27,68.339,1643849459999,2519704.7086,877,30.537,1125909.448,0
1643849460000,36871.27,36911.6,36860.0,36907.45,90.687,1643849519999,3345106.35513,1179,60.595,2235218.56043,0
1643849520000,36907.45,36929.72,36899.16,36925.95,83.454,1643849579999,3080929.03252,1491,37.642,1389635.07834,0
1643849580000,36925.94,36948.99,36912.12,36939.22,102.862,1643849639999,3798587.87201,1424,53.544,1977391.48185,0
1643849640000,36939.22,36950.0,36930.13,36934.08,76.288,1643849699999,2817936.55254,1151,20.904,772215.31686,0
1643849700000,36934.99,36944.94,36914.4,36939.89,190.392,1643849759999,7030994.59159,1143,43.07,1590366.03882,0
1643849760000,36939.61,36958.99,36935.73,36941.54,112.367,1643849819999,4151407.88889,1390,49.786,1839371.35773,0
1643849820000,36941.55,36944.1,36920.0,36926.26,108.434,1643849879999,4004303.65318,1063,19.954,736848.86936,0
