open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1684281600000,1823.52,1823.53,1822.85,1822.86,988.181,1684281659999,1801855.44740,977,428.628,781581.92757,0
1684281660000,1822.86,1822.98,1822.56,1822.57,657.896,1684281719999,1199202.24164,696,311.168,567200.47412,0
1684281720000,1822.56,1822.81,1822.44,1822.45,1173.185,1684281779999,2138220.24190,910,614.880,1120659.20312,0
1684281780000,1822.45,1822.45,1821.71,1821.71,1479.661,1684281839999,2696092.97643,847,73.975,134800.48507,0
1684281840000,1821.72,1821.82,1821.56,1821.82,879.365,1684281899999,1601903.96335,786,513.072,934638.24542,0
1684281900000,1821.82,1822.34,1821.81,1822.34,511.647,1684281959999,932299.82443,708,330.680,602538.33910,0
1684281960000,1822.34,1822.71,1822.34,1822.62,269.896,1684282019999,491913.66060,548,130.441,237733.16128,0
1684282020000,1822.63,1822.63,1821.11,1821.31,1734.476,1684282079999,3159618.60830,1381,434.981,792294.14565,0
1684282080000,1821.31,1821.42,1820.26,1821.39,2456.247,1684282139999,4472630.58687,2280,1093.149,1990571.12849,0
1684282140000,1821.39,1821.39,1820.54,1820.96,589.484,1684282199999,1073297.93269,978,403.590,734822.81410,0
1684282200000,1820.96,1822.09,1820.95,1821.92,1200.811,1684282259999,2187256.92276,1138,986.368,1796545.69400,0
1684282260000,1821.92,1822.88,1821.91,1822.19,1000.777,1684282319999,1823844.03983,1268,605.989,1104399.72809,0
1684282320000,1822.19,1822.60,1821.96,1822.50,1781.628,1684282379999,3246732.23748,1689,954.647,1739735.79563,0
1684282380000,1822.50,1824.26,1822.50,1824.26,2321.685,1684282439999,4233621.13664,2038,1729.945,3154505.37592,0
1684282440000,1824.26,1824.70,1823.91,1824.00,2637.385,1684282499999,4811365.13237,1809,1445.768,2637444.40702,0
1684282500000,1824.00,1824.62,1823.40,1823.40,1230.047,1684282559999,2243633.33183,1273,584.782,1066777.63207,0
1684282560000,1823.41,1823.41,1818.38,1820.74,6128.644,1684282619999,11159424.41166,3959,1304.667,2374453.36262,0
1684282620000,1820.74,1820.78,1819.07,1819.76,2701.939,1684282679999,4917273.32982,3052,1147.694,2088500.96961,0
1684282680000,1819.76,1820.53,1819.17,1819.18,1440.939,1684282739999,2622124.31561,1800,694.501,1263852.21207,0
1684282740000,1819.17,1820.41,1819.17,1820.00,1179.559,1684282799999,2146666.62982,1691,826.766,1504515.20932,0
1684282800000,1820.00,1820.34,1819.09,1819.31,1404.461,1684282859999,2555316.15599,1545,544.324,990307.42116,0
1684282860000,1819.31,1820.00,1819.14,1819.39,697.973,1684282919999,1270026.24146,1405,272.269,495415.81358,0
1684282920000,1819.39,1819.41,1819.00,1819.01,1073.217,1684282979999,1952360.23212,1048,604.156,1099052.05764,0
