open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1694822400000,1640.66,1642.19,1640.28,1641.71,2945.718,1694822459999,4834907.15934,2293,1966.365,3227348.11642,0
1694822460000,1641.70,1642.19,1641.25,1642.19,1030.314,1694822519999,1691413.93679,1245,552.472,906995.92272,0
1694822520000,1642.19,1642.28,1640.75,1641.02,1165.936,1694822579999,1913909.38826,1534,439.977,722242.32118,0
1694822580000,1641.01,1641.20,1640.66,1640.66,475.355,1694822639999,780055.00652,677,202.166,331763.21204,0
1694822640000,1640.66,1640.66,1639.96,1639.96,1132.557,1694822699999,1857622.23651,1550,511.753,839388.01754,0
1694822700000,1639.96,1641.19,1639.44,1641.12,2126.812,1694822759999,3488187.84842,2034,1216.078,1994557.23855,0
1694822760000,1641.12,1642.20,1641.12,1642.20,1379.103,1694822819999,2263918.06879,1474,856.838,1406562.01880,0
1694822820000,1642.19,1642.75,1642.19,1642.74,1604.427,1694822879999,2635245.60843,1413,999.167,1641118.10682,0
1694822880000,1642.75,1643.24,1642.24,1642.84,3172.995,1694822939999,5212653.43020,2101,1577.480,2591670.35436,0
1694822940000,1642.84,1643.01,1642.05,1643.01,877.585,1694822999999,1441352.67869,929,400.994,658557.76852,0
1694823000000,1643.00,1643.10,1642.51,1642.52,491.402,1694823059999,807328.28634,679,127.017,208681.28293,0
1694823060000,1642.51,1643.07,1642.51,1642.81,564.618,1694823119999,927620.02626,559,169.587,278594.83557,0
1694823120000,1642.81,1643.19,1642.60,1642.94,768.591,1694823179999,1262745.90914,681,401.726,660042.81850,0
1694823180000,1642.95,1642.95,1641.53,1641.74,2828.894,1694823239999,4645521.25125,1498,290.618,477262.95967,0
1694823240000,1641.75,1641.75,1640.53,1640.70,1151.801,1694823299999,1890167.71778,1137,315.152,517173.45375,0
1694823300000,1640.69,1640.94,1639.64,1639.72,3140.054,1694823359999,5150324.54082,2573,772.642,1267333.59076,0
1694823360000,1639.71,1640.89,1639.65,1640.89,957.832,1694823419999,1571003.46738,1167,676.493,1109607.13660,0
