open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1674604800000,1556.00,1556.00,1553.66,1553.67,5807.143,1674604859999,9026914.93120,2774,1704.617,2649647.30646,0
1674604860000,1553.66,1556.84,1552.75,1556.77,12734.403,1674604919999,19793584.72175,4521,8852.210,13757832.31228,0
1674604920000,1556.78,1557.17,1555.00,1556.85,6448.015,1674604979999,10035651.95780,4136,3593.592,5593256.79719,0
1674604980000,1556.85,1557.21,1555.01,1555.81,4015.015,1674605039999,6248005.50608,2845,1921.242,2989542.01055,0
1674605040000,1555.82,1556.70,1555.81,1556.53,2425.894,1674605099999,3775499.20899,1522,1533.817,2387062.49621,0
1674605100000,1556.53,1556.82,1553.12,1553.12,4801.346,1674605159999,7461866.18670,3174,1431.984,2225309.07976,0
1674605160000,1553.12,1553.42,1551.91,1553.32,7178.419,1674605219999,11145704.40509,3429,3526.573,5475487.28197,0
1674605220000,1553.33,1555.48,1552.88,1553.88,2965.440,1674605279999,4609827.70560,2061,1849.873,2875683.11643,0
1674605280000,1553.88,1553.98,1552.64,1553.18,2475.049,1674605339999,3844051.97736,1450,801.697,1245181.87911,0
1674605340000,1553.18,1553.66,1552.50,1552.50,2894.403,1674605399999,4495142.80173,1631,976.480,1516494.85799,0
1674605400000,1552.51,1552.51,1551.29,1551.32,4113.534,1674605459999,6383082.48584,2566,1500.480,2328234.48790,0
1674605460000,1551.32,1551.50,1548.28,1548.64,6149.883,1674605519999,9531061.61989,3456,1543.872,2392707.79354,0
1674605520000,1548.64,1551.75,1548.63,1551.75,5305.228,1674605579999,8227469.83487,3110,3508.294,5440606.55409,0
1674605580000,1551.75,1553.48,1551.51,1552.58,4509.657,1674605639999,7001696.52704,2173,3020.308,4688851.01710,0
1674605640000,1552.58,1552.81,1551.26,1551.50,2829.217,1674605699999,4391129.44811,1634,1644.754,2552744.22672,0
1674605700000,1551.49,1551.50,1548.33,1548.82,7068.284,1674605759999,10950694.38369,3101,2759.601,4274710.76877,0
1674605760000,1548.82,1550.72,1546.72,1549.80,8637.671,1674605819999,13378456.53009,4282,4874.787,7551135.06319,0
1674605820000,1549.80,1552.35,1549.80,1551.74,4798.534,1674605879999,7444332.23059,2315,3182.226,4936803.91573,0
1674605880000,1551.74,1552.20,1548.91,1548.91,3003.217,1674605939999,4657345.97400,1662,1263.579,1960003.10685,0
1674605940000,1548.90,1548.91,1546.23,1548.04,10409.430,1674605999999,16109750.88356,4442,4766.281,7375846.52299,0
1674606000000,1548.04,1548.70,1545.70,1546.10,8532.786,1674606059999,13199970.14583,4054,3834.692,5931997.54627,0
1674606060000,1546.10,1546.79,1542.53,1544.25,18188.543,1674606119999,28094196.48547,8704,7412.150,11448528.67610,0
1674606120000,1544.25,1545.54,1540.90,1542.56,11664.045,1674606179999,17998448.46761,5558,4519.677,6975192.79765,0
1674606180000,1542.55,1547.11,1541.62,1546.28,8715.010,1674606239999,13464111.10383,4183,5820.132,8992025.08743,0
1674606240000,1546.28,1548.64,1546.28,1546.42,6551.939,1674606299999,10139352.30124,3457,4080.930,6315729.03828,0
1674606300000,1546.41,1546.42,1543.20,1545.21,3809.780,1674606359999,5884021.14054,3001,2018.226,3116999.93848,0
1674606360000,1545.22,1545.36,1542.00,1544.13,6879.972,1674606419999,10620579.29575,4248,4030.530,6221719.29704,0
1674606420000,1544.02,1544.13,1542.01,1544.12,4547.664,1674606479999,7016939.74222,2685,2744.209,4234376.66552,0
1674606480000,1544.13,1546.05,1543.48,1545.03,3911.833,1674606539999,6043631.58455,2767,2367.725,3657920.51537,0
1674606540000,1545.03,1545.79,1544.88,1545.55,2145.954,1674606599999,3316252.27102,1656,1311.616,2026877.79826,0
1674606600000,1545.55,1545.88,1541.82,1542.79,7877.946,1674606659999,12155406.31091,4691,3532.457,5449645.03788,0
1674606660000,1542.83,1547.05,1542.82,1546.92,6370.686,1674606719999,9846881.59110,3269,4269.748,6599692.23760,0
1674606720000,1546.92,1548.52,1546.58,1547.34,4964.047,1674606779999,7682038.11473,2928,3170.321,4906196.88396,0
1674606780000,1547.34,1548.55,1547.15,1547.70,3111.143,1674606839999,4815682.75063,2136,1716.988,2657606.16797,0
1674606840000,1547.71,1551.47,1547.71,1551.04,11336.493,1674606899999,17572110.03453,5724,7196.820,11155116.88025,0
1674606900000,1551.04,1551.34,1549.02,1549.65,7347.957,1674606959999,11389381.30718,3587,3147.330,4878028.47958,0
1674606960000,1549.66,1551.30,1548.85,1551.19,2589.285,1674607019999,4012470.53643,2100,1620.089,2510711.01772,0
1674607020000,1551.18,1552.51,1550.03,1551.85,6714.160,1674607079999,10417529.52528,3489,3534.396,5483881.82776,0
1674607080000,1551.85,1553.65,1551.54,1553.33,6240.163,1674607139999,9687622.20648,3374,3006.591,4667687.28982,0
1674607140000,1553.32,1555.25,1552.76,1553.96,13354.564,1674607199999,20754254.55583,5062,7238.531,11250340.48181,0
1674607200000,1553.96,1554.34,1551.67,1551.67,5045.588,1674607259999,7835247.38134,2847,1730.700,2687190.88512,0
1674607260000,1551.68,1555.41,1551.67,1554.91,4713.014,1674607319999,7326678.62836,3106,2822.441,4387619.51137,0
1674607320000,1554.90,1554.91,1553.77,1554.30,2482.046,1674607379999,3857993.53146,1933,1410.217,2191899.19501,0
1674607380000,1554.30,1554.73,1552.40,1554.71,7037.512,1674607439999,10935491.70169,2573,4980.085,7738694.07139,0
1674607440000,1554.70,1554.90,1552.13,1553.17,4599.679,1674607499999,7145883.62797,2402,1629.395,2531219.92135,0
1674607500000,1553.16,1553.39,1552.01,1552.96,2375.873,1674607559999,3688810.23849,1847,990.639,1538072.89262,0
1674607560000,1552.96,1554.32,1552.95,1553.19,2364.058,1674607619999,3673195.01488,1999,1088.489,1691186.67528,0
1674607620000,1553.18,1554.10,1552.51,1552.52,2527.298,1674607679999,3926126.61854,1618,1321.300,2052659.88455,0
1674607680000,1552.51,1553.45,1552.24,1552.86,1926.082,1674607739999,2991010.13370,1276,1105.777,1717158.77039,0
1674607740000,1552.86,1553.00,1552.00,1552.01,1671.064,1674607799999,2594338.86460,1092,697.763,1083251.74136,0
1674607800000,1552.00,1552.01,1549.64,1549.69,8409.651,1674607859999,13040315.92987,3857,2519.963,3907307.50194,0
1674607860000,1549.69,1550.50,1549.56,1549.86,1779.858,1674607919999,2758558.38572,1289,849.310,1316291.84270,0
1674607920000,1549.85,1551.07,1549.49,1550.37,2049.351,1674607979999,3177325.36738,1313,1252.965,1942618.55215,0
1674607980000,1550.37,1550.87,1549.25,1549.94,2332.897,1674608039999,3615456.83473,1483,1046.392,1621638.73056,0
1674608040000,1549.94,1550.16,1548.61,1549.71,3891.597,1674608099999,6029613.91576,1793,1438.936,2229523.40957,0
1674608100000,1549.71,1551.55,1548.82,1551.54,4568.887,1674608159999,7079942.78889,2147,2264.491,3509727.06758,0
