open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1653091200000,29188.9,29214.9,29177.5,29177.6,177.927,1653091259999,5195985.9488,2588,124.201,3627295.5999,0
1653091260000,29177.5,29185.2,29173.9,29183.4,75.574,1653091319999,2205233.9331,1490,24.316,709547.0097,0
1653091320000,29183.6,29206.1,29164.5,29164.5,196.832,1653091379999,5744623.5252,2115,67.512,1970308.0937,0
1653091380000,29164.5,29179.7,29150.1,29179.6,219.602,1653091439999,6403362.8248,2448,88.481,2580301.0617,0
1653091440000,29179.6,29197.5,29167.5,29180.6,118.393,1653091499999,3455016.108,1671,88.222,2574625.9301,0
1653091500000,29180.6,29215.9,29178.1,29210.4,217.587,1653091559999,6354731.7096,2122,182.243,5322565.1499,0
1653091560000,29210.5,29210.5,29191.9,29206.2,121.65,1653091619999,3552278.9667,1630,40.332,1177790.2865,0
1653091620000,29206.2,29226.9,29203.7,29218.2,108.948,1653091679999,3182951.554,1719,72.336,2113396.169,0
1653091680000,29218.2,29236.7,29218.2,29233.6,91.917,1653091739999,2686618.7285,1354,69.996,2045884.5661,0
1653091740000,29233.6,29242.0,29223.7,29234.7,155.599,1653091799999,4548804.0686,1788,82.474,2411175.9429,0
1653091800000,29234.7,29236.4,29226.1,29232.0,41.812,1653091859999,1222219.3086,1103,23.642,691084.8167,0
1653091860000,29231.9,29240.9,29231.9,29238.6,85.192,1653091919999,2490698.5624,1204,62.638,1831329.5422,0
1653091920000,29238.6,29249.7,29224.4,29226.8,175.159,1653091979999,5121666.2899,1383,54.742,1600737.7105,0
1653091980000,29226.8,29271.8,29226.7,29263.8,245.237,1653092039999,7174617.8224,2348,197.283,5771637.9898,0
1653092040000,29263.9,29263.9,29245.7,29246.1,80.929,1653092099999,2367733.6069,1011,17.634,515868.5824,0
1653092100000,29246.1,29281.0,29245.9,29269.9,152.812,1653092159999,4472173.53898,1878,89.061,2606430.81848,0
1653092160000,29270.0,29274.2,29258.5,29258.5,68.43,1653092219999,2002734.1587,1067,41.093,1202712.0657,0
1653092220000,29258.5,29283.4,29258.5,29280.0,129.443,1653092279999,3789585.5418,1292,110.18,3225657.7892,0
1653092280000,29279.9,29281.9,29265.1,29265.1,98.38,1653092339999,2880103.4569,1252,33.837,990695.014,0
1653092340000,29265.2,29269.5,29252.4,29263.4,118.281,1653092399999,3460720.9314,1576,32.976,964826.2891,0
1653092400000,29263.5,29263.5,29246.0,29252.8,96.818,1653092459999,2832234.7615,1312,13.283,388554.1906,0
1653092460000,29252.9,29280.0,29245.1,29280.0,70.928,1653092519999,2075250.1286,887,39.09,1143893.9489,0
1653092520000,29280.0,29286.0,29261.3,29271.1,73.032,1653092579999,2137929.8019,1130,38.962,1140587.6472,0
1653092580000,29271.1,29271.1,29247.5,29256.9,110.631,1653092639999,3236645.8204,1298,50.792,1485968.7275,0
1653092640000,29256.9,29267.4,29247.9,29259.7,41.928,1653092699999,1226724.4682,946,17.283,505652.3687,0
1653092700000,29259.6,29277.7,29253.0,29277.7,51.821,1653092759999,1516522.8961,662,31.34,917220.9836,0
1653092760000,29277.6,29320.5,29277.6,29311.0,308.944,1653092819999,9053048.97568,2498,237.337,6954531.18758,0
